job_id,bucket,recommended_action,applied,application_date,status,follow_up_date,interview_date,offer_status,notes,score,company,title,location,state,source,apply_url,source_url,first_seen_at,last_seen_at,reasons
f2f2bcdea59bf4d08d337bc5,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,54,ROSEN Group,Business Analyst Internship (6 months),Malaysia,Selangor,jsearch,https://jobs.accaglobal.com/job/13932675/business-analyst-internship-6-months-/,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DAGYoVSX5flz1o2BdAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-06T14:15:43+00:00,2026-06-13T12:24:50+00:00,bucket: C_MASS_APPLY; internship/practical training role; core role keyword: business analyst intern; analytics skill match: sql; location priority: Selangor; priority city: Shah Alam; longer internship may still be acceptable; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; source host: jobs.accaglobal.com; student/entry-level friendly; resume skill fit: sql; posted within 14 days; negative keyword: lead
c402bf6bb6593a86be6b520a,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,54,AIA Hong Kong and Macau,Cyberjaya Tech & Data Internship — AI & Automation,"Cyberjaya, Selangor",Selangor,jsearch,https://my.jooble.org/jdp/-2523599893046069179,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DVRPjLDh-d6jRw0LiAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T12:24:50+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data intern, data internship; analytics skill match: dashboard, analytics; location priority: Selangor; priority city: Cyberjaya; date not stated; keep for manual confirmation; Tier-2 established company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: dashboard, analytics; posted within 14 days"
8a6fbd8cbc1c166ae6d92a46,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,54,Abbott Laboratories,Service Ops Data Analytics Intern: Power BI Dashboards,"Petaling Jaya, Selangor",Selangor,jsearch,https://my.jooble.org/jdp/3102836904463064567,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DvU2K9rGrdrw4feWCAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data analytics intern, analytics intern; analytics skill match: excel, power bi, dashboard, reporting; location priority: Selangor; priority city: Petaling Jaya; date not stated; keep for manual confirmation; Tier-2 established company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, power bi, dashboard; posted within 14 days; negative keyword: lead"
bb8e2fd3682c5320ed2e1fd0,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,54,Menara Maxis,Claims Analytics & Compliance Intern,Federal Territory of Kuala Lumpur,Kuala Lumpur,jsearch,https://www.jobleads.com/my/job/claims-analytics-compliance-intern--kampung-paya--e1b5b89e7c5d44e95b37c6956ba13096d,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DRwwgWNe_RsFpqUXxAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: analytics; analytics skill match: excel, analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; duration likely fits 3-month industrial training; longer internship may still be acceptable; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, analytics; posted within 14 days; negative keyword: lead"
06db8ea383934cac46f5d383,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,54,SPX Express,Data Analytics Intern: Optimize Delivery Ops with Dashboard,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.trabajo.org/job-2267-8bac87841d0acaaa123484eb3ddc8663,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DRJxQbh3ACbAu70i6AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data analytics intern, analytics intern; analytics skill match: sql, python, dashboard, analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: sql, python, dashboard; posted within 3 days"
4a13646fac05523dc60ba382,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,54,AIA Shared Services,"Tech & Data Internship: AI, Automation & Analytics","Cyberjaya, Selangor",Selangor,jsearch,https://my.trabajo.org/job-2267-6afd3814912103485efcce19c772ad41,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DoQZ7t5YGWPKH7_XFAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data intern, data internship; analytics skill match: reporting, analytics; location priority: Selangor; priority city: Cyberjaya; date not stated; keep for manual confirmation; Tier-2 established company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: reporting, analytics; posted within 14 days"
3ff761ab48decc62517590e7,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,54,Robert Bosch Group,Data Analytics Internship: Dashboards in Power BI & Tableau,Penang,Penang,jsearch,https://seberangperai.my.expertini.com/job/data-analytics-internship-dashboards-in-power-bi-tableau-seberang-perai-robert-bosch-group-386-4168984/,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DyI6HvEsj5pmy7Xp4AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-06T14:15:43+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data analytics intern, data analytics internship, analytics intern; analytics skill match: sql, power bi, tableau, dashboard; location priority: Penang; priority city: Perai; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: sql, power bi, tableau; posted within 45 days; negative keyword: lead"
dac4c19ddf997805e0646a0c,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,54,Elanco,Finance Data Analytics Intern – Power BI Dashboards,"Petaling Jaya, Selangor",Selangor,jsearch,https://my.trabajo.org/job-2267-4a065e60aad41fe038350280a7644068,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3D7kYENWCGICrO2mV4AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-06T04:34:56+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data analytics intern, analytics intern; analytics skill match: power bi, dashboard, analytics; location priority: Selangor; priority city: Petaling Jaya; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: power bi, dashboard, analytics; posted within 14 days"
a14f1b2b80980940b003f5c5,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,53,Sandisk,[July 2026 Onwards Intake] Internship - AI and Data Analytics,Penang,Penang,jsearch,https://jobs.smartrecruiters.com/Sandisk/744000093166991--july-2026-onwards-intake-internship-ai-and-data-analytics,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3Du72b_XcgPwqIf0bfAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-07T14:27:17+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: data analytics, data science, analytics; analytics skill match: excel, sql, python, analytics; location priority: Penang; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; official/ATS source likely higher reliability; student/entry-level friendly; resume skill fit: excel, sql, python; posting date unknown; negative keyword: lead; may target Masters-level candidate"
c6dd310c4a616acff64f6a8a,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,53,Hewlett Packard Enterprise Software,Business Analytics Intern,Malaysia,Malaysia,jsearch,https://www.foundit.my/job/business-analytics-intern-hewlett-packard-enterprise-software-malaysia-51979023,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DQO3KwUKNgkpsHYYjAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-05T15:19:08+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: excel, python, analytics; location priority: Malaysia; longer internship may still be acceptable; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; trusted job board source; student/entry-level friendly; resume skill fit: excel, python, analytics; posting date unknown"
10038203794b8535254b12b1,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,53,Haemonetics,Quality Engineer - Analytics Intern,"Simpang Ampat, Penang",Penang,jsearch,https://www.recruit.net/job/quality-engineer-analytics-jobs/28F0FAF3F3186E03,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3D8koNxLfuLQ9LYKmzAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: tableau, python, dashboard, analytics; location priority: Penang; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; source host: recruit.net; student/entry-level friendly; resume skill fit: tableau, python, dashboard; posted within 45 days"
033962da4f2bc7ef082b624b,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,53,Petronas Ventures,Value Chain Analytics & Optimization Intern,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.jooble.org/jdp/-3845470101195342956,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3Deo1o3-kc2SkkYJ_BAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: power bi, analytics; analytics skill match: sql, power bi, python, analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: sql, power bi, python; posted within 14 days; negative keyword: lead"
79989bfbbeab5a30fb7ebfda,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,53,GrabTaxi Holdings Pte. Ltd.,Mobility Analytics Intern: Data Insights,"Petaling Jaya, Selangor",Selangor,jsearch,https://my.trabajo.org/job-2267-53201b44bfcff5689d2f064f08a9ab4d,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DTsHE2kYaSCbhTmnsAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: sql, python, analytics; location priority: Selangor; priority city: Petaling Jaya; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; resume skill fit: sql, python, analytics; posted within 14 days"
9ef8facf292e0e2dfdaf280c,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,53,Petronas Ventures,Finance & Analytics Intern - May/Jun/Jul 2026,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.trabajo.org/job-2267-fcbbe28421977304f82d8ce5a5ca1136,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3Dt-5vquC89gS4mKt0AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: excel, analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, analytics; posted within 14 days"
fa3d6a0a2091f3bea30d2a93,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,53,GrabTaxi Holdings Pte. Ltd.,Mobility Analytics Intern: Data Insights & A/B Testing,"Petaling Jaya, Selangor",Selangor,jsearch,https://petalingjaya.my.expertini.com/job/mobility-analytics-intern-data-insights-ab-testing-petaling-jaya-grabtaxi-holdings-pte-ltd-386-4286567/,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DcDVWhFErsNQ_KcGxAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: sql, python, analytics; location priority: Selangor; priority city: Petaling Jaya; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; resume skill fit: sql, python, analytics; posted within 14 days"
431c0ddba46a683683fca500,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,53,Grab,"Intern, Risk Strategy — Data Analytics for Safer Delivery","Petaling Jaya, Selangor",Selangor,jsearch,https://my.trabajo.org/job-2267-2339b7b8c4cb0527c744433be53c3310,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DdLjK2QexYk2Ts4jAAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: data analytics, analytics; analytics skill match: analytics; location priority: Selangor; priority city: Petaling Jaya; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: analytics; posted within 3 days"
dd53f5b114c5a8c61e9ff8a4,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,53,Petronas,"Intern for Information Technology/Computer Science/Data Science/Data Analysis/Software Engineering/Network Engineering, PETRONAS Gas Berhad in Segamat, Johor","Segamat District, Johor",Johor,jsearch,https://builtin.com/job/intern-information-technology-computer-science-data-science-data-analysis-software-engineering-network-engineering-petronas-gas-berhad-segamat-johor/9305834,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3Dka44TsfV8Cfkf8iFAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-07T05:05:14+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: power bi, dashboard, data science; analytics skill match: power bi, dashboard, reporting, database; location priority: Johor; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; resume skill fit: power bi, dashboard, reporting; posted within 14 days"
5b30316ad732f9c43a426c15,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,53,Lean Giap Group Of Companies,"Data Analytics Intern: Build Pipelines, Scrapers","George Town, Penang",Penang,jsearch,https://my.trabajo.org/job-2267-14be077a06510bcbbd56df60fad22217,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3D75Hq2t2KVCZwpwV2AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-07T05:05:14+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data analyst intern, data analytics intern, analytics intern; analytics skill match: power bi, python, dashboard, analytics; location priority: Penang; priority city: George Town; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: power bi, python, dashboard; posted within 14 days"
5ef53692ec5afe524718d5af,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,53,ib vogt GmbH,Finance & Data Analytics Intern – Power BI Reporting,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.trabajo.org/job-2267-febc7fd102481fd16483157c651f0cdb,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DYH40PxbEfF2L7dcoAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-06T04:34:56+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data analytics intern, analytics intern; analytics skill match: power bi, reporting, analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: power bi, reporting, analytics; posted within 14 days"
2c0cddbecd107a223da5e506,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,53,PolicyStreet,Data Analytics Intern: Build Dashboards,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.trabajo.org/job-2267-2061b363e15bece8a1508b8c83c990a6,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DRqkpAPwtjw-8iTyEAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-05T15:19:08+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data analytics intern, analytics intern; analytics skill match: sql, dashboard, reporting, analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: sql, dashboard, reporting; posted within 14 days"
4134833092a30186e38072f4,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,53,MOL Accessportal Sdn Bhd,Power BI Analytics Intern – Data Insights,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.trabajo.org/job-2267-82fb57a57f6cb2f93db93581970f8d8a,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DO9y7Ew_CnxLiiwcDAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-05T15:19:08+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data analyst intern, analytics intern; analytics skill match: sql, power bi, python, dashboard; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: sql, power bi, python; posted within 14 days"
52033fc02bc3b6b9ca84793d,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,52,Wee,Internship- Data Management,"Petaling Jaya, Selangor",Selangor,jsearch,https://my.trabajo.org/job-3400-1bd4be2687706322639dc12223ae4c7c,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DygCJZ_iRIXsq2_YOAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T12:24:50+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: power bi; analytics skill match: excel, sql, power bi, database; location priority: Selangor; priority city: Petaling Jaya; duration likely fits 3-month industrial training; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, sql, power bi; posted within 14 days"
f6f690f86f8fda26fcfa6f41,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,52,Ryt Bank,Data Analytics Intern: Shape Digital Banking,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://en-my.whatjobs.com/jobs/data-analytics-intern-shape-digital/kuala-lumpur?id=26454244,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DOJDeNnloNZW8UYY6AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T12:24:50+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data analytics intern, analytics intern, business intelligence intern; analytics skill match: sql, analytics, data visualization, business intelligence; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; resume skill fit: sql, analytics, data visualization; posted within 3 days"
b5e96790e2a39f4cafc5d4a8,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,52,Petronas Ventures,AI Analytics Intern: Power BI Dashboards,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.trabajo.org/job-2267-9758b2f203aea74271b75d184289457b,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3D1BRahQsSw7ydXmaFAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T12:24:50+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: power bi, dashboard, analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: power bi, dashboard, analytics; posted within 14 days; negative keyword: lead"
82bd5820314f41deaa1610ad,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,52,Hong Leong Bank,Intern - Group Technology (Data Management & Analytics),"Petaling Jaya, Selangor",Selangor,jsearch,https://my.trabajo.org/job-3400-3c763430ab8e050366446ea92151bd64,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DTwpNfHOMwJycPmtYAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T06:29:44+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: data analyst, data visualization, analytics; analytics skill match: reporting, analytics, data visualization; location priority: Selangor; priority city: Petaling Jaya; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: reporting, analytics, data visualization; posted within 3 days; negative keyword: senior, lead"
79ffb57f31667a3cfdfd0904,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,52,PETRONAS,Internship for Business Analysis,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.trabajo.org/job-4073-a1e92061c1a888a5d832049030b451a7,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DfpYIEnsXCf7duT-gAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-07T05:05:14+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: power bi, dashboard, data science; analytics skill match: excel, sql, power bi, python; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, sql, power bi; posted within 45 days; may target Masters-level candidate"
f5ca424a005e3fcd47493d35,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,52,Petronas Ventures,AI Analytics Intern: Power BI Dashboards & Data Insights,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.jooble.org/jdp/6519788413106727113,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DN9HYlV9uAGTIotWSAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-06T04:34:56+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: power bi, dashboard, analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: power bi, dashboard, analytics; posted within 14 days; negative keyword: lead"
28bdba318c59a4dd98fac538,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,51,Principal Malaysia,"Intern, Data Analytics and Business Strategy (6 months)","Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,jsearch,https://my.linkedin.com/jobs/view/intern-data-analytics-and-business-strategy-6-months-at-principal-malaysia-4426030942,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3D8YUA6yzejcqGrua2AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-10T16:13:43+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: data analytics, power bi, data science; analytics skill match: excel, power bi, reporting, analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; longer internship may still be acceptable; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; trusted job board source; student/entry-level friendly; resume skill fit: excel, power bi, reporting; posted within 3 days; seniority/permanent/experience red flag; negative keyword: senior, lead; may target Masters-level candidate"
9be906b82f82358990a06024,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,51,Hartalega,Hartalega Data Science Internship 2026 - Malaysia,"Shah Alam, Selangor",Selangor,jsearch,https://internshipshub.in/internships/hartalega-data-science-internship-malaysia-2026,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3Dyv9KWhhC8UlqlquXAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T12:24:50+00:00,2026-06-13T12:24:50+00:00,bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data science intern; location priority: Selangor; priority city: Shah Alam; date not stated; keep for manual confirmation; Tier-2 established company; has apply link; source host: internshipshub.in; posted within 45 days
6f901c9db596ab805ae56bcd,C_MASS_APPLY,Mass-apply if role/location is acceptable.,,,,,,,,51,"Keysight Technologies, Inc.",Data Science Intern,"Bayan Lepas, Penang",Penang,jsearch,https://my.trabajo.org/job-3400-346a430bb23f14927f418b08621f319b,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DFamMsDrRGeOhIN8GAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-13T12:24:50+00:00,2026-06-13T12:24:50+00:00,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data science intern; analytics skill match: excel, sql, power bi, tableau; location priority: Penang; priority city: Bayan Lepas; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, sql, power bi; posted within 3 days; may target Masters-level candidate"
